subject,movement,t_start,fs,win_samples,n_channels
189,WAK,1375,1000.0,250,7
189,WAK,1500,1000.0,250,7
189,WAK,1625,1000.0,250,7
189,WAK,1750,1000.0,250,7
189,WAK,1875,1000.0,250,7
189,WAK,2000,1000.0,250,7
189,WAK,2125,1000.0,250,7
189,WAK,2250,1000.0,250,7
189,WAK,2375,1000.0,250,7
189,STDUP,4750,1000.0,250,7
189,STDUP,4875,1000.0,250,7
189,STDUP,5000,1000.0,250,7
189,STDUP,5125,1000.0,250,7
189,STDUP,5250,1000.0,250,7
189,STDUP,5375,1000.0,250,7
189,STDUP,5500,1000.0,250,7
189,STDUP,5625,1000.0,250,7
189,STDUP,5750,1000.0,250,7
189,STDUP,5875,1000.0,250,7
189,STDUP,6000,1000.0,250,7
189,STDUP,6125,1000.0,250,7
189,STDUP,6250,1000.0,250,7
189,STDUP,6375,1000.0,250,7
189,STDUP,6500,1000.0,250,7
189,STDUP,6625,1000.0,250,7
189,WAK,8000,1000.0,250,7
189,WAK,8125,1000.0,250,7
189,WAK,8250,1000.0,250,7
189,WAK,8375,1000.0,250,7
189,WAK,8500,1000.0,250,7
189,WAK,8625,1000.0,250,7
189,WAK,8750,1000.0,250,7
189,WAK,8875,1000.0,250,7
189,WAK,9000,1000.0,250,7
189,WAK,9125,1000.0,250,7
189,WAK,9250,1000.0,250,7
189,WAK,9375,1000.0,250,7
189,WAK,9500,1000.0,250,7
189,WAK,9625,1000.0,250,7
189,WAK,9750,1000.0,250,7
189,WAK,9875,1000.0,250,7
189,WAK,10000,1000.0,250,7
189,WAK,10125,1000.0,250,7
189,WAK,10250,1000.0,250,7
189,WAK,10375,1000.0,250,7
189,WAK,10500,1000.0,250,7
189,WAK,10625,1000.0,250,7
189,WAK,10750,1000.0,250,7
189,WAK,10875,1000.0,250,7
189,WAK,11000,1000.0,250,7
189,WAK,11125,1000.0,250,7
189,WAK,11250,1000.0,250,7
189,UPS,11375,1000.0,250,7
189,UPS,11500,1000.0,250,7
189,UPS,11625,1000.0,250,7
189,UPS,11750,1000.0,250,7
189,UPS,11875,1000.0,250,7
189,UPS,12000,1000.0,250,7
189,UPS,12125,1000.0,250,7
189,UPS,12250,1000.0,250,7
189,UPS,12375,1000.0,250,7
189,UPS,12500,1000.0,250,7
189,UPS,12625,1000.0,250,7
189,UPS,12750,1000.0,250,7
189,UPS,12875,1000.0,250,7
189,UPS,13000,1000.0,250,7
189,UPS,13125,1000.0,250,7
189,UPS,13250,1000.0,250,7
189,UPS,13375,1000.0,250,7
189,UPS,13500,1000.0,250,7
189,WAK,13625,1000.0,250,7
189,WAK,13750,1000.0,250,7
189,WAK,13875,1000.0,250,7
189,WAK,14000,1000.0,250,7
189,WAK,14125,1000.0,250,7
189,WAK,14250,1000.0,250,7
189,WAK,14375,1000.0,250,7
189,WAK,14500,1000.0,250,7
189,WAK,14625,1000.0,250,7
189,WAK,14750,1000.0,250,7
189,WAK,14875,1000.0,250,7
189,WAK,15000,1000.0,250,7
189,WAK,15125,1000.0,250,7
189,WAK,15250,1000.0,250,7
189,WAK,15375,1000.0,250,7
189,WAK,15500,1000.0,250,7
189,WAK,15625,1000.0,250,7
189,WAK,15750,1000.0,250,7
189,WAK,15875,1000.0,250,7
189,WAK,16000,1000.0,250,7
189,WAK,16125,1000.0,250,7
189,WAK,16250,1000.0,250,7
189,WAK,16375,1000.0,250,7
189,WAK,16500,1000.0,250,7
189,WAK,16625,1000.0,250,7
189,WAK,16750,1000.0,250,7
189,WAK,16875,1000.0,250,7
189,WAK,17000,1000.0,250,7
189,WAK,17125,1000.0,250,7
189,WAK,17250,1000.0,250,7
189,WAK,22375,1000.0,250,7
189,WAK,22500,1000.0,250,7
189,WAK,22625,1000.0,250,7
189,WAK,22750,1000.0,250,7
189,WAK,22875,1000.0,250,7
189,WAK,23000,1000.0,250,7
189,WAK,23125,1000.0,250,7
189,WAK,23250,1000.0,250,7
189,WAK,23375,1000.0,250,7
189,WAK,23500,1000.0,250,7
189,WAK,23625,1000.0,250,7
189,WAK,23750,1000.0,250,7
189,STDUP,30485,1000.0,250,7
189,STDUP,30610,1000.0,250,7
189,STDUP,30735,1000.0,250,7
189,STDUP,30860,1000.0,250,7
189,STDUP,30985,1000.0,250,7
189,STDUP,31110,1000.0,250,7
189,STDUP,31235,1000.0,250,7
189,STDUP,31360,1000.0,250,7
189,STDUP,31485,1000.0,250,7
189,STDUP,31610,1000.0,250,7
189,STDUP,31735,1000.0,250,7
189,STDUP,31860,1000.0,250,7
189,STDUP,31985,1000.0,250,7
189,STDUP,32110,1000.0,250,7
189,STDUP,32235,1000.0,250,7
189,WAK,33860,1000.0,250,7
189,WAK,33985,1000.0,250,7
189,WAK,34110,1000.0,250,7
189,WAK,34235,1000.0,250,7
189,WAK,34360,1000.0,250,7
189,WAK,34485,1000.0,250,7
189,WAK,34610,1000.0,250,7
189,WAK,34735,1000.0,250,7
189,WAK,34860,1000.0,250,7
189,WAK,34985,1000.0,250,7
189,WAK,39985,1000.0,250,7
189,WAK,40110,1000.0,250,7
189,WAK,40235,1000.0,250,7
189,WAK,40360,1000.0,250,7
189,WAK,40485,1000.0,250,7
189,WAK,40610,1000.0,250,7
189,WAK,40735,1000.0,250,7
189,WAK,40860,1000.0,250,7
189,WAK,40985,1000.0,250,7
189,WAK,41110,1000.0,250,7
189,WAK,41235,1000.0,250,7
189,WAK,41360,1000.0,250,7
189,WAK,41485,1000.0,250,7
189,WAK,41610,1000.0,250,7
189,WAK,41735,1000.0,250,7
189,WAK,41860,1000.0,250,7
189,WAK,41985,1000.0,250,7
189,WAK,42110,1000.0,250,7
189,WAK,42235,1000.0,250,7
189,WAK,42360,1000.0,250,7
189,WAK,42485,1000.0,250,7
189,WAK,42610,1000.0,250,7
189,WAK,42735,1000.0,250,7
189,WAK,42860,1000.0,250,7
189,WAK,42985,1000.0,250,7
189,WAK,43110,1000.0,250,7
189,WAK,43235,1000.0,250,7
189,WAK,43360,1000.0,250,7
189,WAK,43485,1000.0,250,7
189,WAK,43610,1000.0,250,7
189,DNS,43735,1000.0,250,7
189,DNS,43860,1000.0,250,7
189,DNS,43985,1000.0,250,7
189,DNS,44110,1000.0,250,7
189,DNS,44235,1000.0,250,7
189,DNS,44360,1000.0,250,7
189,DNS,44485,1000.0,250,7
189,DNS,44610,1000.0,250,7
189,DNS,44735,1000.0,250,7
189,DNS,44860,1000.0,250,7
189,DNS,44985,1000.0,250,7
189,DNS,45110,1000.0,250,7
189,DNS,45235,1000.0,250,7
189,DNS,45360,1000.0,250,7
189,DNS,45485,1000.0,250,7
189,DNS,45610,1000.0,250,7
189,WAK,45860,1000.0,250,7
189,WAK,45985,1000.0,250,7
189,WAK,46110,1000.0,250,7
189,WAK,46235,1000.0,250,7
189,WAK,46360,1000.0,250,7
189,WAK,46485,1000.0,250,7
189,WAK,46610,1000.0,250,7
189,WAK,46735,1000.0,250,7
189,WAK,46860,1000.0,250,7
189,WAK,46985,1000.0,250,7
189,WAK,47110,1000.0,250,7
189,WAK,47235,1000.0,250,7
189,WAK,47360,1000.0,250,7
189,WAK,47485,1000.0,250,7
189,WAK,47610,1000.0,250,7
189,WAK,47735,1000.0,250,7
189,WAK,47860,1000.0,250,7
189,WAK,47985,1000.0,250,7
189,WAK,48110,1000.0,250,7
189,WAK,48235,1000.0,250,7
189,WAK,48360,1000.0,250,7
189,WAK,48485,1000.0,250,7
189,WAK,48610,1000.0,250,7
189,WAK,48735,1000.0,250,7
189,WAK,48860,1000.0,250,7
189,WAK,48985,1000.0,250,7
189,WAK,49110,1000.0,250,7
189,WAK,49235,1000.0,250,7
189,WAK,49360,1000.0,250,7
189,WAK,49485,1000.0,250,7
189,STDUP,56925,1000.0,250,7
189,STDUP,57050,1000.0,250,7
189,STDUP,57175,1000.0,250,7
189,STDUP,57300,1000.0,250,7
189,STDUP,57425,1000.0,250,7
189,STDUP,57550,1000.0,250,7
189,STDUP,57675,1000.0,250,7
189,STDUP,57800,1000.0,250,7
189,STDUP,57925,1000.0,250,7
189,STDUP,58050,1000.0,250,7
189,STDUP,58175,1000.0,250,7
189,STDUP,58300,1000.0,250,7
189,STDUP,58425,1000.0,250,7
189,STDUP,58550,1000.0,250,7
189,STDUP,58675,1000.0,250,7
189,WAK,60175,1000.0,250,7
189,WAK,60300,1000.0,250,7
189,WAK,60425,1000.0,250,7
189,WAK,60550,1000.0,250,7
189,WAK,60675,1000.0,250,7
189,WAK,60800,1000.0,250,7
189,WAK,60925,1000.0,250,7
189,WAK,61050,1000.0,250,7
189,WAK,61175,1000.0,250,7
189,WAK,61300,1000.0,250,7
189,WAK,61425,1000.0,250,7
189,WAK,61550,1000.0,250,7
189,WAK,61675,1000.0,250,7
189,WAK,61800,1000.0,250,7
189,WAK,61925,1000.0,250,7
189,WAK,62050,1000.0,250,7
189,WAK,62175,1000.0,250,7
189,WAK,62300,1000.0,250,7
189,WAK,62425,1000.0,250,7
189,WAK,62550,1000.0,250,7
189,WAK,62675,1000.0,250,7
189,WAK,62800,1000.0,250,7
189,UPS,63050,1000.0,250,7
189,UPS,63175,1000.0,250,7
189,UPS,63300,1000.0,250,7
189,UPS,63425,1000.0,250,7
189,UPS,63550,1000.0,250,7
189,UPS,63675,1000.0,250,7
189,UPS,63800,1000.0,250,7
189,UPS,63925,1000.0,250,7
189,UPS,64050,1000.0,250,7
189,UPS,64175,1000.0,250,7
189,UPS,64300,1000.0,250,7
189,UPS,64425,1000.0,250,7
189,UPS,64550,1000.0,250,7
189,UPS,64675,1000.0,250,7
189,UPS,64800,1000.0,250,7
189,UPS,64925,1000.0,250,7
189,WAK,65050,1000.0,250,7
189,WAK,65175,1000.0,250,7
189,WAK,65300,1000.0,250,7
189,WAK,65425,1000.0,250,7
189,WAK,65550,1000.0,250,7
189,WAK,65675,1000.0,250,7
189,WAK,65800,1000.0,250,7
189,WAK,65925,1000.0,250,7
189,WAK,66050,1000.0,250,7
189,WAK,66175,1000.0,250,7
189,WAK,66300,1000.0,250,7
189,WAK,66425,1000.0,250,7
189,WAK,66550,1000.0,250,7
189,WAK,66675,1000.0,250,7
189,WAK,66800,1000.0,250,7
189,WAK,66925,1000.0,250,7
189,WAK,67050,1000.0,250,7
189,WAK,67175,1000.0,250,7
189,WAK,67300,1000.0,250,7
189,WAK,67425,1000.0,250,7
189,WAK,67550,1000.0,250,7
189,WAK,67675,1000.0,250,7
189,WAK,67800,1000.0,250,7
189,WAK,67925,1000.0,250,7
189,WAK,68050,1000.0,250,7
189,WAK,68175,1000.0,250,7
189,WAK,68300,1000.0,250,7
189,WAK,68425,1000.0,250,7
189,WAK,68550,1000.0,250,7
189,WAK,68675,1000.0,250,7
189,WAK,68800,1000.0,250,7
189,WAK,68925,1000.0,250,7
189,WAK,69050,1000.0,250,7
189,WAK,74300,1000.0,250,7
189,WAK,74425,1000.0,250,7
189,WAK,74550,1000.0,250,7
189,WAK,74675,1000.0,250,7
189,WAK,74800,1000.0,250,7
189,WAK,74925,1000.0,250,7
189,WAK,75050,1000.0,250,7
189,WAK,75175,1000.0,250,7
189,WAK,75300,1000.0,250,7
189,WAK,75425,1000.0,250,7
189,WAK,75550,1000.0,250,7
189,STDUP,82185,1000.0,250,7
189,STDUP,82310,1000.0,250,7
189,STDUP,82435,1000.0,250,7
189,STDUP,82560,1000.0,250,7
189,STDUP,82685,1000.0,250,7
189,STDUP,82810,1000.0,250,7
189,STDUP,82935,1000.0,250,7
189,STDUP,83060,1000.0,250,7
189,STDUP,83185,1000.0,250,7
189,STDUP,83310,1000.0,250,7
189,STDUP,83435,1000.0,250,7
189,STDUP,83560,1000.0,250,7
189,STDUP,83685,1000.0,250,7
189,STDUP,83810,1000.0,250,7
189,STDUP,83935,1000.0,250,7
189,STDUP,84060,1000.0,250,7
189,WAK,85310,1000.0,250,7
189,WAK,85435,1000.0,250,7
189,WAK,85560,1000.0,250,7
189,WAK,85685,1000.0,250,7
189,WAK,85810,1000.0,250,7
189,WAK,85935,1000.0,250,7
189,WAK,90935,1000.0,250,7
189,WAK,91060,1000.0,250,7
189,WAK,91185,1000.0,250,7
189,WAK,91310,1000.0,250,7
189,WAK,91435,1000.0,250,7
189,WAK,91560,1000.0,250,7
189,WAK,91685,1000.0,250,7
189,WAK,91810,1000.0,250,7
189,WAK,91935,1000.0,250,7
189,WAK,92060,1000.0,250,7
189,WAK,92185,1000.0,250,7
189,WAK,92310,1000.0,250,7
189,WAK,92435,1000.0,250,7
189,WAK,92560,1000.0,250,7
189,WAK,92685,1000.0,250,7
189,WAK,92810,1000.0,250,7
189,WAK,92935,1000.0,250,7
189,WAK,93060,1000.0,250,7
189,WAK,93185,1000.0,250,7
189,WAK,93310,1000.0,250,7
189,WAK,93435,1000.0,250,7
189,WAK,93560,1000.0,250,7
189,WAK,93685,1000.0,250,7
189,WAK,93810,1000.0,250,7
189,WAK,93935,1000.0,250,7
189,WAK,94060,1000.0,250,7
189,WAK,94185,1000.0,250,7
189,WAK,94310,1000.0,250,7
189,WAK,94435,1000.0,250,7
189,WAK,94560,1000.0,250,7
189,WAK,94685,1000.0,250,7
189,WAK,94810,1000.0,250,7
189,WAK,94935,1000.0,250,7
189,WAK,95060,1000.0,250,7
189,WAK,95185,1000.0,250,7
189,WAK,95310,1000.0,250,7
189,WAK,95435,1000.0,250,7
189,WAK,95560,1000.0,250,7
189,WAK,95685,1000.0,250,7
189,WAK,95810,1000.0,250,7
189,WAK,95935,1000.0,250,7
189,WAK,96060,1000.0,250,7
189,WAK,96185,1000.0,250,7
189,WAK,96310,1000.0,250,7
189,WAK,96435,1000.0,250,7
189,WAK,96560,1000.0,250,7
189,WAK,96685,1000.0,250,7
189,WAK,96810,1000.0,250,7
189,WAK,96935,1000.0,250,7
189,WAK,97060,1000.0,250,7
189,WAK,97185,1000.0,250,7
189,DNS,97435,1000.0,250,7
189,DNS,97560,1000.0,250,7
189,DNS,97685,1000.0,250,7
189,DNS,97810,1000.0,250,7
189,DNS,97935,1000.0,250,7
189,DNS,98060,1000.0,250,7
189,DNS,98185,1000.0,250,7
189,DNS,98310,1000.0,250,7
189,DNS,98435,1000.0,250,7
189,DNS,98560,1000.0,250,7
189,DNS,98685,1000.0,250,7
189,DNS,98810,1000.0,250,7
189,DNS,98935,1000.0,250,7
189,DNS,99060,1000.0,250,7
189,DNS,99185,1000.0,250,7
189,WAK,99310,1000.0,250,7
189,WAK,99435,1000.0,250,7
189,WAK,99560,1000.0,250,7
189,WAK,99685,1000.0,250,7
189,WAK,99810,1000.0,250,7
189,WAK,99935,1000.0,250,7
189,WAK,100060,1000.0,250,7
189,WAK,100185,1000.0,250,7
189,WAK,100310,1000.0,250,7
189,WAK,100435,1000.0,250,7
189,WAK,100560,1000.0,250,7
189,WAK,100685,1000.0,250,7
189,WAK,100810,1000.0,250,7
189,WAK,100935,1000.0,250,7
189,WAK,101060,1000.0,250,7
189,WAK,101185,1000.0,250,7
189,WAK,101310,1000.0,250,7
189,WAK,101435,1000.0,250,7
189,WAK,101560,1000.0,250,7
189,WAK,101685,1000.0,250,7
189,WAK,101810,1000.0,250,7
189,WAK,101935,1000.0,250,7
189,WAK,102060,1000.0,250,7
189,STDUP,109745,1000.0,250,7
189,STDUP,109870,1000.0,250,7
189,STDUP,109995,1000.0,250,7
189,STDUP,110120,1000.0,250,7
189,STDUP,110245,1000.0,250,7
189,STDUP,110370,1000.0,250,7
189,STDUP,110495,1000.0,250,7
189,STDUP,110620,1000.0,250,7
189,STDUP,110745,1000.0,250,7
189,STDUP,110870,1000.0,250,7
189,STDUP,110995,1000.0,250,7
189,STDUP,111120,1000.0,250,7
189,STDUP,111245,1000.0,250,7
189,STDUP,111370,1000.0,250,7
189,STDUP,111495,1000.0,250,7
189,STDUP,111620,1000.0,250,7
189,WAK,113620,1000.0,250,7
189,WAK,113745,1000.0,250,7
189,WAK,113870,1000.0,250,7
189,WAK,113995,1000.0,250,7
189,WAK,114120,1000.0,250,7
189,WAK,114245,1000.0,250,7
189,WAK,114370,1000.0,250,7
189,WAK,114495,1000.0,250,7
189,WAK,114620,1000.0,250,7
189,WAK,114745,1000.0,250,7
189,WAK,114870,1000.0,250,7
189,WAK,114995,1000.0,250,7
189,WAK,115120,1000.0,250,7
189,WAK,115245,1000.0,250,7
189,WAK,115370,1000.0,250,7
189,WAK,115495,1000.0,250,7
189,WAK,115620,1000.0,250,7
189,WAK,115745,1000.0,250,7
189,WAK,115870,1000.0,250,7
189,WAK,115995,1000.0,250,7
189,WAK,116120,1000.0,250,7
189,WAK,116245,1000.0,250,7
189,WAK,116370,1000.0,250,7
189,WAK,116495,1000.0,250,7
189,WAK,116620,1000.0,250,7
189,WAK,116745,1000.0,250,7
189,UPS,116870,1000.0,250,7
189,UPS,116995,1000.0,250,7
189,UPS,117120,1000.0,250,7
189,UPS,117245,1000.0,250,7
189,UPS,117370,1000.0,250,7
189,UPS,117495,1000.0,250,7
189,UPS,117620,1000.0,250,7
189,UPS,117745,1000.0,250,7
189,UPS,117870,1000.0,250,7
189,UPS,117995,1000.0,250,7
189,UPS,118120,1000.0,250,7
189,UPS,118245,1000.0,250,7
189,UPS,118370,1000.0,250,7
189,UPS,118495,1000.0,250,7
189,UPS,118620,1000.0,250,7
189,UPS,118745,1000.0,250,7
189,UPS,118870,1000.0,250,7
189,WAK,119120,1000.0,250,7
189,WAK,119245,1000.0,250,7
189,WAK,119370,1000.0,250,7
189,WAK,119495,1000.0,250,7
189,WAK,119620,1000.0,250,7
189,WAK,119745,1000.0,250,7
189,WAK,119870,1000.0,250,7
189,WAK,119995,1000.0,250,7
189,WAK,120120,1000.0,250,7
189,WAK,120245,1000.0,250,7
189,WAK,120370,1000.0,250,7
189,WAK,120495,1000.0,250,7
189,WAK,120620,1000.0,250,7
189,WAK,120745,1000.0,250,7
189,WAK,120870,1000.0,250,7
189,WAK,120995,1000.0,250,7
189,WAK,121120,1000.0,250,7
189,WAK,121245,1000.0,250,7
189,WAK,121370,1000.0,250,7
189,WAK,121495,1000.0,250,7
189,WAK,121620,1000.0,250,7
189,WAK,121745,1000.0,250,7
189,WAK,121870,1000.0,250,7
189,WAK,121995,1000.0,250,7
189,WAK,122120,1000.0,250,7
189,WAK,122245,1000.0,250,7
189,WAK,122370,1000.0,250,7
189,WAK,122495,1000.0,250,7
189,WAK,122620,1000.0,250,7
189,WAK,122745,1000.0,250,7
189,WAK,122870,1000.0,250,7
189,WAK,122995,1000.0,250,7
189,WAK,123120,1000.0,250,7
189,WAK,128120,1000.0,250,7
189,WAK,128245,1000.0,250,7
189,WAK,128370,1000.0,250,7
189,WAK,128495,1000.0,250,7
189,WAK,128620,1000.0,250,7
189,WAK,128745,1000.0,250,7
189,WAK,128870,1000.0,250,7
189,WAK,128995,1000.0,250,7
189,WAK,129120,1000.0,250,7
189,WAK,129245,1000.0,250,7
189,STDUP,135200,1000.0,250,7
189,STDUP,135325,1000.0,250,7
189,STDUP,135450,1000.0,250,7
189,STDUP,135575,1000.0,250,7
189,STDUP,135700,1000.0,250,7
189,STDUP,135825,1000.0,250,7
189,STDUP,135950,1000.0,250,7
189,STDUP,136075,1000.0,250,7
189,STDUP,136200,1000.0,250,7
189,STDUP,136325,1000.0,250,7
189,STDUP,136450,1000.0,250,7
189,STDUP,136575,1000.0,250,7
189,STDUP,136700,1000.0,250,7
189,STDUP,136825,1000.0,250,7
189,STDUP,136950,1000.0,250,7
189,WAK,138200,1000.0,250,7
189,WAK,138325,1000.0,250,7
189,WAK,138450,1000.0,250,7
189,WAK,138575,1000.0,250,7
189,WAK,138700,1000.0,250,7
189,WAK,138825,1000.0,250,7
189,WAK,143325,1000.0,250,7
189,WAK,143450,1000.0,250,7
189,WAK,143575,1000.0,250,7
189,WAK,143700,1000.0,250,7
189,WAK,143825,1000.0,250,7
189,WAK,143950,1000.0,250,7
189,WAK,144075,1000.0,250,7
189,WAK,144200,1000.0,250,7
189,WAK,144325,1000.0,250,7
189,WAK,144450,1000.0,250,7
189,WAK,144575,1000.0,250,7
189,WAK,144700,1000.0,250,7
189,WAK,144825,1000.0,250,7
189,WAK,144950,1000.0,250,7
189,WAK,145075,1000.0,250,7
189,WAK,145200,1000.0,250,7
189,WAK,145325,1000.0,250,7
189,WAK,145450,1000.0,250,7
189,WAK,145575,1000.0,250,7
189,WAK,145700,1000.0,250,7
189,WAK,145825,1000.0,250,7
189,WAK,145950,1000.0,250,7
189,WAK,146075,1000.0,250,7
189,WAK,146200,1000.0,250,7
189,WAK,146325,1000.0,250,7
189,WAK,146450,1000.0,250,7
189,WAK,146575,1000.0,250,7
189,WAK,146700,1000.0,250,7
189,WAK,146825,1000.0,250,7
189,WAK,146950,1000.0,250,7
189,WAK,147075,1000.0,250,7
189,WAK,147200,1000.0,250,7
189,DNS,147450,1000.0,250,7
189,DNS,147575,1000.0,250,7
189,DNS,147700,1000.0,250,7
189,DNS,147825,1000.0,250,7
189,DNS,147950,1000.0,250,7
189,DNS,148075,1000.0,250,7
189,DNS,148200,1000.0,250,7
189,DNS,148325,1000.0,250,7
189,DNS,148450,1000.0,250,7
189,DNS,148575,1000.0,250,7
189,DNS,148700,1000.0,250,7
189,DNS,148825,1000.0,250,7
189,DNS,148950,1000.0,250,7
189,DNS,149075,1000.0,250,7
189,DNS,149200,1000.0,250,7
189,WAK,149325,1000.0,250,7
189,WAK,149450,1000.0,250,7
189,WAK,149575,1000.0,250,7
189,WAK,149700,1000.0,250,7
189,WAK,149825,1000.0,250,7
189,WAK,149950,1000.0,250,7
189,WAK,150075,1000.0,250,7
189,WAK,150200,1000.0,250,7
189,WAK,150325,1000.0,250,7
189,WAK,150450,1000.0,250,7
189,WAK,150575,1000.0,250,7
189,WAK,150700,1000.0,250,7
189,WAK,150825,1000.0,250,7
189,WAK,150950,1000.0,250,7
189,WAK,151075,1000.0,250,7
189,WAK,151200,1000.0,250,7
189,WAK,151325,1000.0,250,7
189,WAK,151450,1000.0,250,7
189,WAK,151575,1000.0,250,7
189,WAK,151700,1000.0,250,7
189,WAK,151825,1000.0,250,7
189,WAK,151950,1000.0,250,7
189,WAK,152075,1000.0,250,7
189,WAK,152200,1000.0,250,7
189,WAK,152325,1000.0,250,7
189,WAK,152450,1000.0,250,7
189,STDUP,158760,1000.0,250,7
189,STDUP,158885,1000.0,250,7
189,STDUP,159010,1000.0,250,7
189,STDUP,159135,1000.0,250,7
189,STDUP,159260,1000.0,250,7
189,STDUP,159385,1000.0,250,7
189,STDUP,159510,1000.0,250,7
189,STDUP,159635,1000.0,250,7
189,STDUP,159760,1000.0,250,7
189,STDUP,159885,1000.0,250,7
189,STDUP,160010,1000.0,250,7
189,STDUP,160135,1000.0,250,7
189,STDUP,160260,1000.0,250,7
189,STDUP,160385,1000.0,250,7
189,STDUP,160510,1000.0,250,7
189,STDUP,160635,1000.0,250,7
189,WAK,161635,1000.0,250,7
189,WAK,161760,1000.0,250,7
189,WAK,161885,1000.0,250,7
189,WAK,162010,1000.0,250,7
189,WAK,162135,1000.0,250,7
189,WAK,162260,1000.0,250,7
189,WAK,162385,1000.0,250,7
189,WAK,162510,1000.0,250,7
189,WAK,162635,1000.0,250,7
189,WAK,167510,1000.0,250,7
189,WAK,167635,1000.0,250,7
189,WAK,167760,1000.0,250,7
189,WAK,167885,1000.0,250,7
189,WAK,168010,1000.0,250,7
189,WAK,168135,1000.0,250,7
189,WAK,168260,1000.0,250,7
189,WAK,168385,1000.0,250,7
189,WAK,168510,1000.0,250,7
189,WAK,168635,1000.0,250,7
189,WAK,168760,1000.0,250,7
189,WAK,168885,1000.0,250,7
189,WAK,169010,1000.0,250,7
189,WAK,169135,1000.0,250,7
189,WAK,169260,1000.0,250,7
189,WAK,169385,1000.0,250,7
189,WAK,169510,1000.0,250,7
189,WAK,169635,1000.0,250,7
189,WAK,169760,1000.0,250,7
189,WAK,169885,1000.0,250,7
189,WAK,170010,1000.0,250,7
189,WAK,170135,1000.0,250,7
189,WAK,170260,1000.0,250,7
189,WAK,170385,1000.0,250,7
189,WAK,170510,1000.0,250,7
189,WAK,170635,1000.0,250,7
189,WAK,170760,1000.0,250,7
189,WAK,170885,1000.0,250,7
189,WAK,171010,1000.0,250,7
189,WAK,171135,1000.0,250,7
189,WAK,171260,1000.0,250,7
189,WAK,171385,1000.0,250,7
189,WAK,171510,1000.0,250,7
189,WAK,171635,1000.0,250,7
189,DNS,171885,1000.0,250,7
189,DNS,172010,1000.0,250,7
189,DNS,172135,1000.0,250,7
189,DNS,172260,1000.0,250,7
189,DNS,172385,1000.0,250,7
189,DNS,172510,1000.0,250,7
189,DNS,172635,1000.0,250,7
189,DNS,172760,1000.0,250,7
189,DNS,172885,1000.0,250,7
189,DNS,173010,1000.0,250,7
189,DNS,173135,1000.0,250,7
189,DNS,173260,1000.0,250,7
189,DNS,173385,1000.0,250,7
189,WAK,173510,1000.0,250,7
189,WAK,173635,1000.0,250,7
189,WAK,173760,1000.0,250,7
189,WAK,173885,1000.0,250,7
189,WAK,174010,1000.0,250,7
189,WAK,174135,1000.0,250,7
189,WAK,174260,1000.0,250,7
189,WAK,174385,1000.0,250,7
189,WAK,174510,1000.0,250,7
189,WAK,174635,1000.0,250,7
189,WAK,174760,1000.0,250,7
189,WAK,174885,1000.0,250,7
189,WAK,175010,1000.0,250,7
189,WAK,175135,1000.0,250,7
189,WAK,175260,1000.0,250,7
189,WAK,175385,1000.0,250,7
189,WAK,175510,1000.0,250,7
189,WAK,175635,1000.0,250,7
189,WAK,175760,1000.0,250,7
189,WAK,175885,1000.0,250,7
189,WAK,176010,1000.0,250,7
189,WAK,176135,1000.0,250,7
189,WAK,176260,1000.0,250,7
189,WAK,176385,1000.0,250,7
189,WAK,176510,1000.0,250,7
189,WAK,176635,1000.0,250,7
189,WAK,176760,1000.0,250,7
189,STDUP,182790,1000.0,250,7
189,STDUP,182915,1000.0,250,7
189,STDUP,183040,1000.0,250,7
189,STDUP,183165,1000.0,250,7
189,STDUP,183290,1000.0,250,7
189,STDUP,183415,1000.0,250,7
189,STDUP,183540,1000.0,250,7
189,STDUP,183665,1000.0,250,7
189,STDUP,183790,1000.0,250,7
189,STDUP,183915,1000.0,250,7
189,STDUP,184040,1000.0,250,7
189,STDUP,184165,1000.0,250,7
189,STDUP,184290,1000.0,250,7
189,STDUP,184415,1000.0,250,7
189,STDUP,184540,1000.0,250,7
189,STDUP,184665,1000.0,250,7
189,WAK,185790,1000.0,250,7
189,WAK,185915,1000.0,250,7
189,WAK,186040,1000.0,250,7
189,WAK,186165,1000.0,250,7
189,WAK,186290,1000.0,250,7
189,WAK,186415,1000.0,250,7
189,WAK,186540,1000.0,250,7
189,WAK,186665,1000.0,250,7
189,WAK,186790,1000.0,250,7
189,WAK,186915,1000.0,250,7
189,WAK,187040,1000.0,250,7
189,WAK,187165,1000.0,250,7
189,WAK,187290,1000.0,250,7
189,WAK,187415,1000.0,250,7
189,WAK,187540,1000.0,250,7
189,WAK,187665,1000.0,250,7
189,WAK,187790,1000.0,250,7
189,WAK,187915,1000.0,250,7
189,WAK,188040,1000.0,250,7
189,WAK,188165,1000.0,250,7
189,WAK,188290,1000.0,250,7
189,WAK,188415,1000.0,250,7
189,WAK,188540,1000.0,250,7
189,WAK,188665,1000.0,250,7
189,WAK,188790,1000.0,250,7
189,WAK,188915,1000.0,250,7
189,WAK,189040,1000.0,250,7
189,WAK,189165,1000.0,250,7
189,UPS,189290,1000.0,250,7
189,UPS,189415,1000.0,250,7
189,UPS,189540,1000.0,250,7
189,UPS,189665,1000.0,250,7
189,UPS,189790,1000.0,250,7
189,UPS,189915,1000.0,250,7
189,UPS,190040,1000.0,250,7
189,UPS,190165,1000.0,250,7
189,UPS,190290,1000.0,250,7
